path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
jenis_tanah/subur\humus-057.jpg,125.4554840686275,7.4630208333330685,0.3192350974112692,0.00270421434026276,0.9478327615441936,-11038136.55080801,4.126303619785706e-08,221.5489273356432,10.038615916954871,0.26728680482244666,0.0022345431569586764,0.9077443084242567,-11038136.55080801,3.409642268308527e-08,156.91769301470447,8.249341299019266,0.31002321525163146,0.002729543812776336,0.9347017694076165,-11038136.55080801,4.16495332760061e-08,298.72061514802346,11.750003844675097,0.24752503998042702,0.0020602928427403706,0.8756101363115057,-11038136.55080801,3.14375738943538e-08,subur
jenis_tanah/subur\humus-058.jpg,126.7577665441184,7.499831495097797,0.31983560438558295,0.0026751402752622187,0.9478391004721011,-11099093.47656228,4.081940117282438e-08,223.68416762783863,10.08173779315638,0.2672814723518638,0.0021845600744161186,0.9078211760405129,-11099093.47656228,3.3333741369874856e-08,158.38207720588088,8.28740808823493,0.3091935819130384,0.002680088323338679,0.9347770505017674,-11099093.47656228,4.08949023946942e-08,301.6767397154965,11.81502499038817,0.24603721140307316,0.001998227103673638,0.875681987423238,-11099093.47656228,3.049052587392636e-08,subur
jenis_tanah/subur\humus-059.jpg,123.85272671568674,7.425980392156573,0.3168139238362312,0.0027552672800124954,0.9507394804634951,-11346202.07482757,4.204204223651879e-08,292.0850442137656,11.645028835063215,0.24175536514375998,0.001962269561540004,0.8833523271291381,-11346202.07482757,2.9941857323303286e-08,155.02706801470484,8.213066789215334,0.3024091132532256,0.0027044391448751677,0.9381341568384621,-11346202.07482757,4.126646644401806e-08,223.50019223375764,10.09584006151479,0.261973992602618,0.00214824671136896,0.9107441345443144,-11346202.07482757,3.2779643422988284e-08,subur
jenis_tanah/subur\humus-060.jpg,124.0064185049028,7.42783394607815,0.3165498843729436,0.0026433288973141344,0.9506914781599,-11345857.716824345,4.03339980669271e-08,223.6631295655538,10.09594771241824,0.26228958439641137,0.002083882267503951,0.910704509668665,-11345857.716824345,3.1797519950926985e-08,155.16041666666501,8.218075980391813,0.3023252021942185,0.0025783720973453716,0.9380981736818019,-11345857.716824345,3.934283595802874e-08,292.4648519800106,11.652518262206751,0.2419863012607056,0.001872759257263753,0.8832338533960634,-11345857.716824345,2.8576038471431777e-08,subur
jenis_tanah/subur\humus-061.jpg,122.7610447303923,7.398391544117354,0.31578267557178435,0.0026195464231380354,0.9507370483803667,-11283086.578773897,3.997110631008965e-08,221.56776624375456,10.058592848904183,0.26127513676404207,0.002028079165718801,0.910723778455866,-11283086.578773897,3.0946032191754166e-08,153.6726868872542,8.18172487745067,0.3022833351103419,0.002582403562106521,0.9381265187981831,-11283086.578773897,3.9404351228432024e-08,289.58000768935295,11.596155324874985,0.24203800136270348,0.0018588939486055185,0.8833174798014811,-11283086.578773897,2.8364470651329323e-08,subur
jenis_tanah/subur\humus-062.jpg,116.56432291666671,6.800505514705599,0.27194568890190124,0.0010393621847291305,0.8108087584460588,-7533514.372411794,1.585940833632096e-08,222.38391387927854,9.759907727796863,0.2125961724440436,0.0007303680112386905,0.6389133635812706,-7533514.372411794,1.1144531421488808e-08,150.22213541666704,7.850689338234985,0.24661686642533298,0.000887407407720288,0.7562127921138454,-7533514.372411794,1.3540762446903808e-08,226.31329488658463,9.663052672049078,0.21422400272833725,0.0007442673765347105,0.6325243620942387,-7533514.372411794,1.135661890464341e-08,subur
jenis_tanah/subur\humus-063.jpg,116.61197916666679,6.8028799019605355,0.2706062522982463,0.001040121310951617,0.810746160738707,-7534789.011892141,1.5870991683221696e-08,226.37640907343533,9.661422529796095,0.21461488534101797,0.0007454530914898168,0.6324493859397738,-7534789.011892141,1.1374711479031628e-08,150.22431066176446,7.850260416666368,0.24696627305529567,0.0008881509290297002,0.7562284118057249,-7534789.011892141,1.3552107681727603e-08,222.48908881199722,9.761061130334351,0.2122070419547576,0.0007304527980765093,0.6387693405503142,-7534789.011892141,1.1145825165962361e-08,subur
jenis_tanah/subur\humus-064.jpg,116.74859068627475,6.804534313725199,0.2715401687506917,0.0010382544705612026,0.8105516876743667,-7536656.79814132,1.5842505959491006e-08,226.6264359861617,9.662683583237124,0.21504309352253428,0.0007455293641681895,0.6321039678087436,-7536656.79814132,1.137587530774215e-08,150.4487285539217,7.8571537990193505,0.24626232837111908,0.0008859198957807694,0.7559063560141414,-7536656.79814132,1.3518064815990744e-08,222.78160707420358,9.770334486735736,0.211597075641946,0.0007296758810270382,0.6383544059988745,-7536656.79814132,1.1133970352585421e-08,subur
jenis_tanah/subur\humus-065.jpg,410.28428308823567,12.29629289215449,0.30216848413013125,0.007322402478914361,0.8818249855341924,-9920141.521663466,1.1173099485648134e-07,783.3574317569951,17.52742791234143,0.2528340917010082,0.005440289032062757,0.7745075071147586,-9920141.521663466,8.301222277927791e-08,426.66940870098216,12.614629289213358,0.30068179327695327,0.007319979962822293,0.8771164288591615,-9920141.521663466,1.1169403019443196e-07,650.616378316023,15.718754325259164,0.26394477397932053,0.005681287991295454,0.8127177567642223,-9920141.521663466,8.668957506249167e-08,subur
jenis_tanah/subur\humus-066.jpg,410.229090073529,12.294224877448642,0.30251295881468737,0.007357306562905493,0.8818387873582463,-9920017.658806058,1.1226358891152181e-07,650.5943098808049,15.717816224528692,0.26420342703667393,0.0056940877292485466,0.8127204395642639,-9920017.658806058,8.688488356397318e-08,426.682674632355,12.613403799017215,0.3008274659220837,0.007315590758362168,0.877110194761774,-9920017.658806058,1.1162705624942272e-07,783.2928873509965,17.526028450595952,0.2530263345840714,0.005442526363961689,0.7745216683031586,-9920017.658806058,8.304636175478652e-08,subur
jenis_tanah/subur\humus-067.jpg,410.28192401960945,12.297120098036878,0.3023025146875866,0.007349074912593714,0.8818257381768092,-9920237.516283631,1.121379838957781e-07,650.6354479046428,15.717923875432186,0.264318109977374,0.005687293548262647,0.8127123172009955,-9920237.516283631,8.678121258945689e-08,426.7241574754903,12.614047181370198,0.30074594881827904,0.0073291815816783215,0.8771006123921338,-9920237.516283631,1.1183443575558962e-07,783.3557708573416,17.52690503652444,0.2529587620316344,0.005438396168864752,0.7745080450179908,-9920237.516283631,8.298333997901538e-08,subur
jenis_tanah/subur\humus-068.jpg,363.3235294117657,11.823651960782096,0.30113143660245945,0.007052288708069011,0.8917299955219141,-10386301.291289495,1.0760938580427568e-07,669.406151480181,16.39177239523268,0.2567605802222918,0.005591345829931735,0.8005868027549445,-10386301.291289495,8.531716659441734e-08,405.09698223038953,12.46959252450746,0.2963376959855083,0.007126592264318411,0.8792277616396665,-10386301.291289495,1.0874316809567888e-07,648.0697270280538,15.99784698192981,0.2585157713896586,0.00556248046436462,0.8069439331799239,-10386301.291289495,8.487671607001679e-08,subur
jenis_tanah/subur\humus-069.jpg,363.26749387255285,11.82175245097822,0.3012430817058135,0.00705661220763198,0.8917391712427363,-10385831.605677009,1.0767535717211883e-07,647.9727797000987,15.995970780468781,0.2584817777756171,0.005566820911898997,0.8069595149631312,-10385831.605677009,8.49429460433807e-08,405.05822610293706,12.467356004899656,0.2964017043645999,0.007126032130070166,0.8792311584751636,-10385831.605677009,1.0873462112533822e-07,669.3624144559585,16.39088043060357,0.25678358694278475,0.005583997992077397,0.800586094556438,-10385831.605677009,8.520504748653255e-08,subur
jenis_tanah/subur\humus-070.jpg,363.2889552696117,11.823115808821345,0.30125722936313987,0.007052991046487528,0.8917378436194335,-10386199.395669151,1.0762010263805432e-07,647.9876201460837,15.996139946174289,0.25827688793974807,0.005565151663638671,0.8069639950519091,-10386199.395669151,8.491747533628343e-08,405.12596507352674,12.468336397056529,0.29645205499181804,0.007129776605226958,0.8792163967081988,-10386199.395669151,1.0879175728190549e-07,669.4261284121288,16.391203383314075,0.2570232915002108,0.005591361793980697,0.8005763089178912,-10386199.395669151,8.531741018647303e-08,subur
jenis_tanah/subur\humus-071.jpg,442.7588082107873,12.42256433823281,0.33630417676734675,0.013983499130254894,0.868502599438301,-9223771.952039193,2.1337126358421163e-07,783.9664744328973,16.97688581314853,0.2936542677210243,0.011340203846123715,0.7675754925138504,-9223771.952039193,1.7303777841375297e-07,432.86250000000376,12.363327205879811,0.33266264891216163,0.013583322984812029,0.8714683358984717,-9223771.952039193,2.0726506019305464e-07,700.7252287581566,15.991295655516792,0.29607958058597755,0.011165668425816174,0.792251352210464,-9223771.952039193,1.7037457925134543e-07,subur
jenis_tanah/subur\humus-072.jpg,442.56285232843067,12.41913296568386,0.33637078996518655,0.014193669619444746,0.8685677027395329,-9223772.057584696,2.1657821074592203e-07,700.4691272587365,15.988788927335403,0.2967225594339415,0.011391350057448405,0.7923394584864366,-9223772.057584696,1.7381820766370247e-07,432.58324142156994,12.360876225487694,0.3321278424822234,0.013568700477280373,0.8715595990350705,-9223772.057584696,2.0704193843506428e-07,783.6029219530755,16.975563244905715,0.2931962620747172,0.011294640913108129,0.7676969290824517,-9223772.057584696,1.7234254322979933e-07,subur
jenis_tanah/subur\humus-073.jpg,442.576102941178,12.418412990193646,0.3359655910357749,0.01387689528122447,0.8685353243671393,-9224001.596458267,2.117446179386058e-07,700.4276509034858,15.985482506727895,0.2964992731666728,0.011176509079331128,0.792307663423047,-9224001.596458267,1.7053999449662976e-07,432.69477634804025,12.362208946075992,0.33208585047337974,0.013383290174602314,0.8714986683091351,-9224001.596458267,2.042128017364855e-07,783.6656209150111,16.9751787773932,0.29247519475523576,0.011075074103489313,0.7676291064200234,-9224001.596458267,1.6899221959669973e-07,subur
jenis_tanah/subur\humus-074.jpg,492.81420036764786,13.709788602938564,0.3004030723927519,0.010510160511431903,0.8637206062330283,-10813336.829466404,1.6037232225695653e-07,888.2369857746852,18.935793925413055,0.25838687918350983,0.008507220642816081,0.7544748200056207,-10813336.829466404,1.2980988529687624e-07,522.2217677696073,14.254090073526726,0.2932176991656188,0.0100098647689966,0.8556155589150789,-10813336.829466404,1.527384150542694e-07,817.5273971549267,18.117600922721913,0.2588823652873169,0.008372952348348558,0.7740174411086239,-10813336.829466404,1.2776111371381466e-07,subur
jenis_tanah/subur\humus-075.jpg,492.8462316176504,13.709957107840516,0.3002941555795869,0.010496683263723687,0.8637181933219927,-10813542.646490693,1.601666757770338e-07,817.6343252595008,18.118692810457436,0.25879540711060756,0.008361810979452053,0.7739984908464274,-10813542.646490693,1.275911099159554e-07,522.2859528186249,14.254457720585517,0.29342324263438885,0.01001011620755839,0.8556045052180851,-10813542.646490693,1.5274225170224594e-07,888.3014686658827,18.935993848519583,0.2583741613239451,0.00850163310742726,0.7544685193478599,-10813542.646490693,1.2972462627299896e-07,subur
jenis_tanah/subur\humus-076.jpg,492.8204503676463,13.710309436271881,0.3002960614700885,0.010502910093361033,0.8637187548045597,-10813621.61418205,1.6026168965699819e-07,817.6110880430468,18.118062283736876,0.25892621360604257,0.008362118080453191,0.7739940816876328,-10813621.61418205,1.2759579590535265e-07,522.2312653186243,14.254243259801182,0.29336538072055124,0.0100044025800999,0.8556125958812781,-10813621.61418205,1.5265506866607513e-07,888.2223144944103,18.93496347558609,0.25840405860650767,0.008494782165378382,0.7544786307705345,-10813621.61418205,1.2962008919339572e-07,subur
jenis_tanah/subur\humus-077.jpg,188.96089154411536,9.816804534312752,0.2017613311246193,0.0001738556271926663,0.9528048808215908,-32240893.979972333,2.652826342661534e-09,305.27258746636306,12.746020761245576,0.16837610314218182,0.00013529732523837802,0.9238230873254242,-32240893.979972333,2.0644733465328677e-09,96.49171262254887,7.108287377450583,0.24237075788023216,0.00023232266060529603,0.9761027975624346,-32240893.979972333,3.5449624726149906e-09,227.99031141868957,10.73058054594383,0.18956926383809658,0.00016050337602681723,0.9431096021464234,-32240893.979972333,2.4490871586123235e-09,subur
jenis_tanah/subur\humus-078.jpg,188.96363357842856,9.816850490195101,0.20111878313947357,0.00017333644117496872,0.9528067204980931,-32241350.576583013,2.6449041927332873e-09,228.05622452903248,10.732087658592786,0.1896016844015674,0.00016010131849741052,0.9430963016140775,-32241350.576583013,2.4429522475801166e-09,96.53423713235317,7.109819240195658,0.24243354575218537,0.0002319748939710688,0.976093538943414,-32241350.576583013,3.539655974900342e-09,305.24550557478176,12.743852364475119,0.1683589049117107,0.0001348581365136084,0.9238340965858483,-32241350.576583013,2.0577718584229798e-09,subur
jenis_tanah/subur\humus-079.jpg,188.93650428921276,9.814905024508832,0.2014452631563562,0.00017354564087430314,0.9528114852732348,-32241995.05787152,2.6480963268173696e-09,228.00187620146602,10.72978085351788,0.1894597697141292,0.00016017830068907043,0.9431076876464158,-32241995.05787152,2.444126902604224e-09,96.54275428921608,7.10871629901916,0.24262557291799872,0.0002323517584883218,0.9760904577445512,-32241995.05787152,3.545406471074246e-09,305.29876201461536,12.744359861591597,0.1683770488033027,0.0001351553043287258,0.9238178564348182,-32241995.05787152,2.06230627943002e-09,subur
jenis_tanah/subur\humus-080.jpg,142.5969056372542,7.618382352940809,0.35015870013363387,0.01986748929667226,0.9727147719532209,-19158533.90120365,3.0315382837939847e-07,235.11409457901286,9.940915032679715,0.31717365032528105,0.019266334052750234,0.955032203800903,-19158533.90120365,2.9398092731857657e-07,87.10664828431337,6.062438725489896,0.37044102842983045,0.02067031807552985,0.9833795367680379,-19158533.90120365,3.154040233692909e-07,195.6698808150732,8.977039600153743,0.3212603142006557,0.01874269586372969,0.9625761326296512,-19158533.90120365,2.8599084264724256e-07,subur
jenis_tanah/subur\humus-081.jpg,142.59529718137142,7.618213848038865,0.3502058068253329,0.01987817819280745,0.9727144648206228,-19158512.089094467,3.0331692799083634e-07,195.68427527874076,8.978116109188733,0.32125241144932454,0.018749662692948813,0.9625724956243026,-19158512.089094467,2.8609714802473165e-07,87.09983149509769,6.061994485293811,0.3703358602827655,0.020681138029468832,0.9833804054190584,-19158512.089094467,3.155691227641118e-07,235.07152633602936,9.93974625144173,0.31724777334258303,0.019277182037902497,0.9550392835595172,-19158512.089094467,2.941464544357681e-07,subur
jenis_tanah/subur\humus-082.jpg,142.60268075980323,7.618887867646703,0.35018964768092964,0.019886139397069336,0.9727139693667681,-19158657.282386582,3.0343840632735193e-07,195.6983621683981,8.97833141099571,0.321186376031041,0.01877665352441118,0.9625710710672083,-19158657.282386582,2.8650899542863737e-07,87.11214767156872,6.062974877450672,0.3704348313622335,0.02069696575254258,0.9833786666647943,-19158657.282386582,3.158106346518338e-07,235.10145328720256,9.941284121491693,0.31703620447416586,0.019288903315659064,0.9550350850372892,-19158657.282386582,2.943253069405985e-07,subur
jenis_tanah/subur\humus-083.jpg,369.8235600490217,12.401286764704684,0.3076800465844813,0.013955513771934167,0.876437191615303,-9873112.411239631,2.1294424090475719e-07,776.4448289119464,18.656901191849283,0.2505411634081357,0.010040331632423044,0.740013799746895,-9873112.411239631,1.5320330249668951e-07,496.9155790441244,14.555989583331929,0.2887274387577728,0.012876692863209164,0.8336084155148796,-9873112.411239631,1.964827402223078e-07,671.975901576305,17.232187620146174,0.2582873114100188,0.010451493872835414,0.7749927852727037,-9873112.411239631,1.5947714039360678e-07,subur
jenis_tanah/subur\humus-084.jpg,366.5505667892175,12.343918504900733,0.30745167795614287,0.013812390437083995,0.8764227653654348,-9817702.625028128,2.1076035212835685e-07,666.1557093425465,17.15790849673216,0.2585888722424828,0.010437233601780635,0.774927111497526,-9817702.625028128,1.5925954592560783e-07,492.47280943627595,14.488740808822156,0.2886145255317659,0.012816780556719467,0.8336069843218559,-9817702.625028128,1.9556855097533367e-07,769.4332487504686,18.57407151095731,0.24963156218717023,0.009924890627787704,0.7400346986740655,-9817702.625028128,1.5144181255779578e-07,subur
jenis_tanah/subur\humus-085.jpg,366.4999234068653,12.342417279410494,0.3080667088502661,0.01410310996765817,0.8764816141827063,-9818423.65895421,2.151963801217372e-07,666.0069357939184,17.157047289504142,0.257922762484201,0.010540124735392195,0.7750513023914812,-9818423.65895421,1.6082954002978813e-07,492.40399816176875,14.488342524508337,0.2879431584611356,0.012903891288056276,0.8336846608084831,-9818423.65895421,1.9689775524988214e-07,769.3317800845734,18.571088043060495,0.25115713412380514,0.01020539954393077,0.7401543742483244,-9818423.65895421,1.5572203893937333e-07,subur
jenis_tanah/subur\humus-086.jpg,383.2607689951004,13.255346200979368,0.2603244573111366,0.006698203374678609,0.8574400123928174,-10792859.28159264,1.0220647239194655e-07,836.1309650134449,20.341253364090726,0.2022837335226102,0.0044267010544106495,0.6873003555773385,-10792859.28159264,6.754609763199844e-08,531.5815716911798,15.796583946077364,0.23923996468096254,0.006004784278620301,0.8013642117750842,-10792859.28159264,9.16257366732834e-08,677.7051595540073,18.046782006920534,0.21522044373191357,0.004755682617560069,0.7465536606190252,-10792859.28159264,7.256595790954695e-08,subur
jenis_tanah/subur\humus-087.jpg,383.3672947303937,13.256204044116641,0.25985935075532923,0.006566615355835197,0.8574164060686392,-10792906.213368151,1.0019859856926265e-07,677.8868127643126,18.05237985390244,0.21378131799689828,0.004654477878779949,0.7465192500025961,-10792906.213368151,7.102169614837568e-08,531.6909773284339,15.798207720587122,0.23917326623633203,0.005991634264765954,0.801350082323503,-10792906.213368151,9.142508338571097e-08,836.1068358323654,20.3349327181855,0.2028619821663043,0.004407126410582627,0.68735069339259,-10792906.213368151,6.724741227085307e-08,subur
jenis_tanah/subur\humus-088.jpg,383.4117034313759,13.257199754900975,0.26054472243070503,0.006704551993036031,0.8574214508658196,-10792420.309454042,1.0230334462030076e-07,677.7640138408169,18.05605536332177,0.21390358191311412,0.004715469887738739,0.7466053893105071,-10792420.309454042,7.195236034757598e-08,531.6680453431451,15.797334558822461,0.2390834041543569,0.006024082862886268,0.801389727322632,-10792420.309454042,9.192020969980267e-08,836.3689196462778,20.34351403306431,0.2029403987992193,0.0044886844899360715,0.6873024844114629,-10792420.309454042,6.849188980004992e-08,subur
jenis_tanah/subur\humus-089.jpg,463.2836550245113,14.57657781862664,0.2564080143675777,0.0072577539053113585,0.8820046027955393,-14226263.803034253,1.1074453590868162e-07,1113.3728873510242,23.414748173779248,0.1947668154161315,0.004826295035432058,0.715979401358734,-14226263.803034253,7.364341789904873e-08,734.7818474264653,18.67400428921571,0.22570912830455434,0.00617811931183319,0.8124575007854321,-14226263.803034253,9.42706193822203e-08,888.7018838908112,20.762875816993436,0.20732940361433386,0.005138337678363141,0.7732991172709793,-14226263.803034253,7.840481076603913e-08,subur
jenis_tanah/subur\humus-090.jpg,463.4307291666676,14.579595588234481,0.2560365095811175,0.007270946158028162,0.8819804098204302,-14226036.03483351,1.1094583371014652e-07,888.9343790849642,20.765397923875398,0.2070447953149722,0.00513090233387005,0.7732648562614891,-14226036.03483351,7.829135641281205e-08,734.9416666666609,18.67616421568632,0.22568591675571717,0.006165367868578192,0.8124372259926603,-14226036.03483351,9.407604779934985e-08,1113.5847135717024,23.418623606305253,0.19476577407424964,0.00483867982636436,0.715956742704011,-14226036.03483351,7.38323948114679e-08,subur
jenis_tanah/subur\humus-091.jpg,463.35652573529336,14.57971813725407,0.25582505364441693,0.0072364128373852595,0.8819852695668366,-14226192.43256004,1.1041889705482879e-07,888.7357016532079,20.76399846212992,0.20733849790210399,0.005132941356805214,0.7732888004067208,-14226192.43256004,7.832246943367331e-08,734.7759037990143,18.67299325980396,0.22613479630502645,0.006193787465871002,0.8124574207296675,-14226192.43256004,9.450969643968203e-08,1113.4312187620144,23.415347943098777,0.19477940490899984,0.004827398683350282,0.7159624034198654,-14226192.43256004,7.366025822983218e-08,subur
jenis_tanah/subur\humus-092.jpg,455.2567401960823,11.36305147058634,0.4646966053462995,0.0717644254632383,0.8708805594629672,-7419809.345029442,1.095038230335057e-06,661.6651595540025,13.739838523644446,0.43606241975760596,0.06318917223597643,0.8122953812491787,-7419809.345029442,9.641902501827459e-07,375.35174632353073,10.187377450978877,0.47522261086379025,0.07264702057389286,0.893496296840025,-7419809.345029442,1.1085055629561288e-06,806.8389388696577,15.541253364090394,0.41893595830631264,0.060693709706481754,0.7711164963991533,-7419809.345029442,9.261125138318139e-07,subur
jenis_tanah/subur\humus-093.jpg,459.1813419117663,11.414491421566721,0.46562439654923743,0.07533764608545238,0.8710003780682131,-7463382.777955328,1.1495612500831966e-06,814.0035524798072,15.612687427911974,0.4212928071846309,0.06455556616869179,0.7712710917607044,-7463382.777955328,9.850397669783293e-07,378.76407781863,10.232827818625914,0.47734785540074437,0.07683244270345241,0.8935457446656077,-7463382.777955328,1.1723700363685975e-06,667.5624913494701,13.798062283736682,0.4378139260967428,0.0671243945006216,0.812416123388843,-7463382.777955328,1.02423697663302e-06,subur
jenis_tanah/subur\humus-094.jpg,459.57818627450814,11.419546568625615,0.46481890035281126,0.07488346849299998,0.8709190398110284,-7463017.039027115,1.1426310500030515e-06,814.6012610534316,15.61810073048796,0.4199442395243941,0.06425496123470682,0.7711552592971469,-7463017.039027115,9.80452899699506e-07,378.97783394607893,10.233471200978867,0.47715484566549043,0.07692893597677271,0.893508345867819,-7463017.039027115,1.1738424068721422e-06,667.950665128783,13.802783544790243,0.4373081879594572,0.06681503121636738,0.8123497427809465,-7463017.039027115,1.0195164675349026e-06,subur
jenis_tanah/subur\humus-095.jpg,514.6804840686227,12.675612745095949,0.40987054865548644,0.04416991741645343,0.8608223711067845,-8327459.08816833,6.739794527657079e-07,676.293256439814,14.76559784698153,0.3810717874509206,0.03803326748163137,0.81654161063234,-8327459.08816833,5.803416058598537e-07,425.4400428921588,11.615533088233407,0.4156831902637736,0.04459592215696786,0.8848910444526444,-8327459.08816833,6.804797692408426e-07,970.6492733563796,17.987004998077765,0.35804453433940275,0.0354350381016026,0.7367283368102584,-8327459.08816833,5.406957718140046e-07,subur
jenis_tanah/subur\humus-096.jpg,514.7514246323561,12.676547181370434,0.41019813975718844,0.045667622414793885,0.8608692394465473,-8327589.516594414,6.968326174132368e-07,971.227450980377,17.99358708189164,0.358145183268052,0.03692417534970505,0.7366940285474688,-8327589.516594414,5.634182029679116e-07,425.8223192401965,11.618336397056943,0.4163661279314118,0.04640259880233112,0.8848382819757551,-8327589.516594414,7.080474670765857e-07,676.3717493271686,14.76479815455558,0.38098278754172904,0.03966435693484938,0.8166050934415191,-8327589.516594414,6.052300557685758e-07,subur
jenis_tanah/subur\humus-097.jpg,509.4656096813757,12.612300857840944,0.4099207090192642,0.044547068688650396,0.86086740518856,-8279518.893903471,6.797343244728149e-07,960.8566858900185,17.89862360630537,0.3580608523390963,0.03573579451667438,0.7367977726553494,-8279518.893903471,5.452849505107785e-07,421.0750459558833,11.55874693627266,0.4155998223337105,0.044878114717183594,0.8849367172607152,-8279518.893903471,6.847856859921813e-07,669.4562091503152,14.692687427912078,0.38134670266104675,0.038510290292927,0.8165932903261481,-8279518.893903471,5.876203963154144e-07,subur
jenis_tanah/subur\humus-098.jpg,509.9216452205891,13.777803308821708,0.3378005538621788,0.021971359986243274,0.8584954673601963,-10201511.39706766,3.35256347446339e-07,706.5506805074891,16.53484044598226,0.30698448919095844,0.018732851012113316,0.8035103264524407,-10201511.39706766,2.858406221330767e-07,435.2477175245123,12.998575367645351,0.33965670788997565,0.02195572104741866,0.8790842087525641,-10201511.39706766,3.350177161776529e-07,947.0464744328998,19.584944252210807,0.2869408000238475,0.01730024742797738,0.7366141175356654,-10201511.39706766,2.63980826232565e-07,subur
jenis_tanah/subur\humus-099.jpg,509.6450520833346,13.775229779409896,0.3379723169159871,0.022440186250856038,0.8585285802879122,-10200353.105672432,3.42410068525025e-07,946.6420607458589,19.580868896578224,0.28713255549579025,0.01777850124482628,0.7366457369184166,-10200353.105672432,2.7127840034219787e-07,435.2232996323536,12.995572916665031,0.3400933019132699,0.022386012328491443,0.8790550909620959,-10200353.105672432,3.415834400709754e-07,706.5078662052991,16.53490196078442,0.307784181695419,0.019255133084737613,0.8034622172515162,-10200353.105672432,2.938100141103762e-07,subur
jenis_tanah/subur\humus-100.jpg,509.913158700981,13.773697916664842,0.3372265648663303,0.022252596892195903,0.858472007671284,-10198608.66544437,3.3954768207086034e-07,946.795863129556,19.575870818915714,0.28748571232396447,0.017830207853395633,0.736637514089031,-10198608.66544437,2.720673805754949e-07,435.0857536764713,12.99212622548855,0.34013087712260587,0.02248756030301597,0.8791067364154673,-10198608.66544437,3.4313293919396927e-07,706.5696270665055,16.534348327566196,0.3065193268408304,0.018980711792598613,0.8034703711551611,-10198608.66544437,2.896226774993685e-07,subur
jenis_tanah/subur\humus-101.jpg,391.03408394608016,14.550352328430664,0.16144007752923004,0.00046956286344194536,0.6357503047751865,-8561736.674368927,7.164960684844137e-09,599.6045059592452,18.412195309496415,0.13385129554903852,0.0003767143060494434,0.44113244576683436,-8561736.674368927,5.748204132834524e-09,476.3099724264724,16.20874693627421,0.1501513319239635,0.0004343462118686323,0.5562257800442393,-8561736.674368927,6.627597226999394e-09,606.0958708189132,18.42765090349871,0.1346015398557218,0.00038158653379256576,0.4350853570170994,-8561736.674368927,5.822548428231289e-09,subur
jenis_tanah/subur\humus-102.jpg,399.6160845588241,14.711825980391477,0.16061996197779213,0.00047015479416720744,0.6357059155536741,-8663593.080928512,7.173992830920524e-09,619.2997308727386,18.63733948481363,0.13325905121463638,0.00038075699450762805,0.43509877536710084,-8663593.080928512,5.8098906632633674e-09,486.88714767157177,16.396246936274476,0.14963319900430494,0.00043308456051308395,0.5560551022823599,-8663593.080928512,6.608345955094665e-09,612.7715340253733,18.61950019223384,0.13344649361095098,0.00037707391103383324,0.4410505162951721,-8663593.080928512,5.753691269437153e-09,subur
jenis_tanah/subur\humus-103.jpg,394.763832720589,14.62477022058755,0.16115247343791628,0.0004708727374987986,0.6358350321865847,-8610620.799008003,7.184947776776101e-09,611.8363706266798,18.519430988081485,0.13374604162497922,0.00038150032792817247,0.43523790170953974,-8610620.799008003,5.821233031130561e-09,481.0145220588263,16.29083946078419,0.14944405759225893,0.0004336678088055076,0.5561827665615361,-8610620.799008003,6.61724561775982e-09,605.4296347558601,18.504882737408707,0.1336743792864596,0.00037777727520586606,0.44114848059596656,-8610620.799008003,5.764423754972321e-09,subur
jenis_tanah/subur\humus-104.jpg,553.2291360294121,15.77512254901788,0.2018744492877384,0.001824633441765187,0.7306286241401065,-9090108.59704541,2.7841696804278365e-08,752.9902499038692,18.44012302960403,0.1781829482305498,0.0013684825033284304,0.6335882668217018,-9090108.59704541,2.0881385854010474e-08,450.595297181373,14.110033700978782,0.21342149624255835,0.0018980287451415923,0.7809027926645885,-9090108.59704541,2.8961620256677128e-08,836.0227912341338,19.851041906959075,0.1695668356785653,0.001257204686157883,0.5931732000605003,-9090108.59704541,1.918342111446965e-08,subur
jenis_tanah/subur\humus-105.jpg,548.0582107843156,15.6960171568611,0.20285830329725774,0.0018181048389216289,0.7306195427656481,-9039193.969786672,2.7742078230615675e-08,828.3106497500906,19.760276816609164,0.1697926258738984,0.0012607871369971118,0.5931108548977952,-9039193.969786672,1.9238084976152218e-08,446.37896752451087,14.03907781862575,0.21468875803107812,0.001927835654405757,0.7809000892132841,-9039193.969786672,2.9416437597744094e-08,745.8293579392463,18.353863898500574,0.17871242288524591,0.0013773189000592888,0.6336374001621359,-9039193.969786672,2.1016218567799207e-08,subur
